number,sys_created_on,sys_created_by,opened_at,resolved_at,reopened_time,activity_due,closed_at,closed_by,due_date,sla_due,contact_type,category,urgency,short_description,priority,state,escalation
INC1470,2020-01-10 00:47:07,UserB,2020-02-02 08:17:26,,,,,UserA,,,email,Help,1 High,This is a description,3 - Moderate,Normal,Overdue
INC1471,2020-01-26 22:53:11,UserF,2020-02-12 19:39:23,,2020-07-16 02:35:44,,,UserE,2020-05-05 11:47:18,,email,Hardware,2 Medium,This is a description,3 - Moderate,On Hold,Normal
INC1472,2020-01-01 05:21:44,UserB,2020-02-26 10:42:23,,,,,UserB,,,email,Help,2 Medium,This is a description,2 - High,On Hold,New
INC1473,2020-01-24 00:38:09,UserD,2020-03-28 11:10:44,,,2020-04-11 03:11:19,,UserF,2020-05-26 00:23:09,,walk-in,Software,2 Medium,This is a description,4 - Low,Normal,Overdue
INC1474,2020-02-04 05:38:17,UserF,2020-02-23 19:13:36,,2020-07-25 21:23:49,,,UserD,2020-04-20 20:20:49,,phone,Help,2 Medium,This is a description,3 - Moderate,In Progress,
INC1475,2020-01-06 20:27:26,UserC,2020-02-21 21:04:10,,,,,UserA,,,walk-in,Software,1 High,This is a description,1 - Critical,In Progress,
INC1476,2020-01-17 14:52:34,UserE,2020-02-04 13:57:59,,,,,UserA,,2020-06-10 06:03:43,phone,Smartphone,2 Medium,This is a description,5 - Planning,,Moderate
INC1477,2020-02-15 16:04:19,UserC,2020-03-11 11:10:04,,2020-08-09 21:55:56,,,UserG,,2020-05-28 19:24:47,walk-in,Hardware,2 Medium,This is a description,1 - Critical,,New
INC1478,2020-01-07 14:21:29,UserD,2020-02-06 07:45:20,2020-07-26 15:05:59,,2020-03-05 17:18:08,,UserA,,,walk-in,Software,2 Medium,This is a description,3 - Moderate,,
INC1479,2020-01-16 04:46:56,UserB,2020-02-23 07:13:49,,,2020-03-25 13:51:58,,UserF,,2020-05-25 18:59:50,walk-in,Help,1 High,This is a description,3 - Moderate,In Progress,
INC1480,2020-02-14 20:46:51,UserB,2020-03-24 19:16:36,,2020-08-06 10:40:13,,,UserB,2020-04-27 23:07:01,,walk-in,Hardware,3 Low,This is a description,5 - Planning,On Hold,High
INC1481,2020-01-08 03:25:23,UserC,2020-02-09 01:13:36,,,,,UserA,,,phone,Hardware,2 Medium,This is a description,4 - Low,Normal,New
INC1482,2020-01-10 08:46:50,UserD,2020-03-12 07:57:32,,,,,UserB,,,email,Help,2 Medium,This is a description,2 - High,On Hold,Normal
INC1483,2020-01-19 08:34:05,UserA,2020-02-26 04:22:23,,,2020-04-26 05:35:20,,UserB,,2020-06-28 22:29:44,walk-in,Hardware,1 High,This is a description,3 - Moderate,,Normal
INC1484,2020-01-05 15:16:18,UserA,2020-03-12 08:06:31,,,,,UserF,,,walk-in,Hardware,2 Medium,This is a description,5 - Planning,,Normal
INC1485,2020-02-09 06:28:34,UserB,2020-02-05 14:41:07,2020-07-25 01:55:46,,2020-03-25 10:02:34,2020-09-22 05:25:14,UserA,2020-04-03 22:23:54,,walk-in,Software,2 Medium,This is a description,4 - Low,In Progress,Normal
INC1486,2020-02-16 11:12:56,UserC,2020-03-10 04:40:42,,,,,UserE,,,walk-in,Network,1 High,This is a description,2 - High,In Progress,Normal
INC1487,2020-02-27 04:22:54,UserD,2020-02-03 07:45:26,,,,2020-10-14 09:50:20,UserB,2020-05-14 23:53:30,2020-05-12 03:02:07,email,Help,1 High,This is a description,2 - High,In Progress,Normal
INC1488,2020-01-22 05:23:13,UserA,2020-02-19 22:25:09,2020-06-01 19:50:16,2020-08-02 17:39:01,,,UserB,2020-05-05 18:55:24,2020-06-01 14:29:17,walk-in,Help,2 Medium,This is a description,5 - Planning,Normal,Normal
INC1489,2020-01-23 09:53:50,UserA,2020-02-25 15:49:45,,2020-07-17 05:30:17,,2020-10-06 10:56:01,UserA,2020-04-07 09:45:41,,email,Hardware,3 Low,This is a description,4 - Low,Closed,Normal
INC1490,2020-02-06 07:53:48,UserG,2020-03-14 02:47:32,,2020-08-13 18:24:15,,,UserF,2020-05-03 09:03:52,,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,New
INC1491,2020-02-24 00:09:30,UserC,2020-02-08 11:34:32,,,,,UserF,,,email,Smartphone,3 Low,This is a description,2 - High,Normal,High
INC1492,2020-01-25 09:35:31,UserA,2020-03-07 11:39:43,2020-07-12 00:46:55,,,,UserC,,,phone,Help,2 Medium,This is a description,3 - Moderate,In Progress,
INC1493,2020-01-05 18:41:06,UserE,2020-03-08 23:57:36,2020-06-19 16:54:06,2020-07-06 13:30:11,2020-03-06 07:15:18,,UserA,,2020-06-13 21:12:30,email,Help,2 Medium,This is a description,2 - High,,Moderate
INC1494,2020-01-26 20:43:33,UserA,2020-02-15 18:31:57,,,2020-03-10 06:27:12,,UserD,,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,On Hold,
INC1495,2020-01-16 02:42:32,UserA,2020-03-25 18:20:49,,,,,UserC,2020-04-11 14:53:58,,walk-in,Software,3 Low,This is a description,3 - Moderate,In Progress,Normal
INC1496,2020-02-14 05:26:54,UserA,2020-03-20 18:43:39,2020-07-09 04:18:30,,,,UserA,,2020-06-23 06:13:11,email,Help,2 Medium,This is a description,3 - Moderate,On Hold,New
INC1497,2020-02-25 08:18:34,UserA,2020-02-18 00:19:27,,,2020-03-07 19:02:53,,UserA,,,walk-in,Help,2 Medium,This is a description,4 - Low,In Progress,Normal
INC1498,2020-01-17 20:57:29,UserC,2020-03-27 03:14:45,,,2020-03-04 10:25:34,,UserG,,,email,Hardware,2 Medium,This is a description,3 - Moderate,,Overdue
INC1499,2020-01-27 08:20:17,UserA,2020-03-19 20:26:53,,,2020-03-10 22:59:42,,UserA,2020-05-04 02:41:11,,email,Software,1 High,This is a description,4 - Low,In Progress,New
INC1500,2020-02-04 10:50:43,UserC,2020-02-26 01:55:57,2020-06-09 18:47:57,,,,UserG,2020-05-17 19:20:22,2020-05-09 06:02:53,email,Help,1 High,This is a description,3 - Moderate,In Progress,Overdue
INC1501,2020-01-14 05:31:10,UserA,2020-03-07 04:49:26,,,,,UserB,,,email,Help,2 Medium,This is a description,4 - Low,,Overdue
INC1502,2020-02-26 04:19:19,UserA,2020-03-02 20:16:04,,,2020-04-20 14:19:40,,UserD,,,walk-in,Network,3 Low,This is a description,5 - Planning,In Progress,New
INC1503,2020-02-10 09:04:51,UserD,2020-02-14 13:29:23,,,,,UserA,2020-04-14 00:39:16,,walk-in,Hardware,1 High,This is a description,3 - Moderate,On Hold,New
INC1504,2020-02-01 03:50:32,UserF,2020-03-10 19:30:27,,2020-07-15 12:55:40,2020-03-16 16:41:43,2020-09-16 13:41:49,UserF,,,walk-in,Help,2 Medium,This is a description,4 - Low,Closed,Overdue
INC1505,2020-01-02 03:34:57,UserA,2020-03-18 12:16:59,,,,2020-10-14 11:02:51,UserC,2020-05-28 06:42:57,,walk-in,Help,3 Low,This is a description,5 - Planning,Closed,
INC1506,2020-02-03 17:18:31,UserB,2020-02-08 11:58:11,2020-07-02 10:35:46,,,,UserB,2020-04-28 23:49:07,,walk-in,Smartphone,2 Medium,This is a description,5 - Planning,In Progress,Normal
INC1507,2020-02-19 05:41:37,UserB,2020-02-05 12:40:27,2020-07-25 21:10:33,,2020-04-17 00:39:23,,UserE,2020-04-12 16:41:56,,walk-in,Software,2 Medium,This is a description,5 - Planning,In Progress,Moderate
INC1508,2020-02-13 17:54:54,UserA,2020-03-02 05:18:40,,,,2020-09-03 17:45:25,UserB,,,walk-in,Software,1 High,This is a description,5 - Planning,,Normal
INC1509,2020-01-24 09:35:56,UserF,2020-03-09 08:20:20,,,2020-04-26 19:02:31,,UserF,,,walk-in,Help,1 High,This is a description,2 - High,Normal,Overdue
INC1510,2020-02-17 11:49:02,UserB,2020-02-01 04:08:55,,,2020-03-27 20:12:31,,UserA,,2020-05-15 18:03:14,walk-in,Smartphone,1 High,This is a description,4 - Low,In Progress,
INC1511,2020-01-26 01:04:07,UserA,2020-02-28 18:43:48,,,2020-04-06 03:30:08,2020-10-19 20:47:40,UserG,,,walk-in,Software,2 Medium,This is a description,4 - Low,On Hold,Moderate
INC1512,2020-01-06 22:42:30,UserB,2020-02-11 17:24:49,2020-07-26 10:40:25,,2020-04-06 16:26:40,,UserA,,,walk-in,Help,1 High,This is a description,3 - Moderate,In Progress,Overdue
INC1513,2020-01-15 00:52:47,UserC,2020-02-01 07:11:40,,2020-08-15 22:22:12,,,UserB,,,walk-in,Hardware,3 Low,This is a description,3 - Moderate,Closed,New
INC1514,2020-01-05 12:39:29,UserF,2020-02-24 06:36:04,,,2020-03-16 03:24:50,,UserG,,,email,Help,1 High,This is a description,3 - Moderate,Normal,Overdue
INC1515,2020-01-19 15:17:06,UserB,2020-03-14 20:24:08,,2020-07-01 01:50:09,,,UserE,,,walk-in,Smartphone,1 High,This is a description,3 - Moderate,In Progress,New
INC1516,2020-01-25 02:29:21,UserB,2020-03-20 12:21:11,,,2020-04-08 20:24:55,,UserB,,,walk-in,Smartphone,2 Medium,This is a description,3 - Moderate,,Normal
INC1517,2020-01-03 19:03:08,UserA,2020-03-17 09:54:46,,,,,UserD,,,email,Help,1 High,This is a description,2 - High,Closed,
INC1518,2020-01-22 06:10:06,UserE,2020-02-27 14:41:17,,,2020-04-11 18:12:06,,UserA,,,walk-in,Network,2 Medium,This is a description,1 - Critical,In Progress,Normal
INC1519,2020-02-22 15:14:41,UserA,2020-02-16 02:10:07,2020-06-18 02:42:13,,2020-03-14 21:02:23,,UserC,2020-04-11 04:12:56,,phone,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC1520,2020-01-14 00:12:57,UserB,2020-02-16 17:02:18,,,,,UserA,2020-04-07 15:31:43,,email,Software,1 High,This is a description,5 - Planning,,Normal
INC1521,2020-02-17 03:22:28,UserB,2020-02-27 03:10:04,2020-07-13 10:57:14,,2020-03-17 03:48:01,,UserD,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,
INC1522,2020-01-14 06:51:12,UserA,2020-03-08 22:51:08,,,,,UserA,2020-04-09 17:29:42,,walk-in,Help,3 Low,This is a description,3 - Moderate,Normal,Overdue
INC1523,2020-01-01 05:08:56,UserA,2020-02-16 16:34:26,,,2020-04-20 09:55:49,,UserA,2020-05-01 09:16:18,,email,Software,2 Medium,This is a description,2 - High,,Normal
INC1524,2020-02-24 01:03:38,UserD,2020-02-05 05:06:34,,2020-07-21 05:21:33,,,UserA,,,walk-in,Smartphone,2 Medium,This is a description,4 - Low,,Moderate
INC1525,2020-02-28 23:56:10,UserB,2020-03-23 21:48:03,2020-07-23 18:40:20,,2020-03-22 23:38:11,2020-10-06 14:51:10,UserB,,2020-06-19 02:57:16,walk-in,Software,2 Medium,This is a description,3 - Moderate,Closed,Normal
INC1526,2020-02-06 06:08:30,UserB,2020-02-02 04:05:23,,2020-07-28 21:58:42,2020-03-26 12:56:34,,UserA,2020-05-06 05:24:18,,walk-in,Help,1 High,This is a description,4 - Low,,Overdue
INC1527,2020-01-14 04:36:15,UserA,2020-03-24 19:51:41,,,,,UserB,,,walk-in,Smartphone,1 High,This is a description,3 - Moderate,Normal,Overdue
INC1528,2020-01-06 14:26:20,UserD,2020-03-03 08:41:30,2020-07-18 03:34:29,,,,UserG,,2020-05-23 18:15:36,walk-in,Software,2 Medium,This is a description,4 - Low,Normal,Overdue
INC1529,2020-02-09 12:41:18,UserF,2020-03-17 00:53:57,,,,,UserA,,,walk-in,Network,1 High,This is a description,4 - Low,Normal,High
INC1530,2020-01-01 04:45:57,UserC,2020-02-17 05:24:44,,,,2020-10-09 09:52:01,UserB,,,email,Help,3 Low,This is a description,4 - Low,,Normal
INC1531,2020-01-19 03:33:20,UserC,2020-02-05 17:16:17,2020-06-11 20:25:18,,,,UserA,,,email,Network,2 Medium,This is a description,1 - Critical,Closed,Moderate
INC1532,2020-02-08 18:38:02,UserB,2020-03-14 22:03:40,,,,,UserA,2020-05-06 10:23:57,,walk-in,Network,1 High,This is a description,4 - Low,On Hold,New
INC1533,2020-01-03 21:54:43,UserA,2020-02-09 23:13:06,,,,,UserE,2020-04-04 17:07:16,,phone,Help,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC1534,2020-02-28 23:09:37,UserA,2020-02-20 18:50:58,2020-07-04 08:32:45,,,,UserB,,,walk-in,Help,2 Medium,This is a description,1 - Critical,Normal,High
INC1535,2020-01-25 19:53:41,UserF,2020-03-24 03:34:12,,,,,UserG,,,email,Software,3 Low,This is a description,4 - Low,Normal,New
INC1536,2020-01-02 04:31:40,UserA,2020-03-22 14:30:05,2020-06-08 02:34:33,,2020-03-16 13:58:22,,UserA,,,email,Smartphone,2 Medium,This is a description,1 - Critical,In Progress,Overdue
INC1537,2020-01-04 22:29:49,UserA,2020-03-08 02:52:23,,,,2020-09-21 04:28:12,UserA,2020-04-03 10:38:42,,walk-in,Network,2 Medium,This is a description,2 - High,In Progress,
INC1538,2020-01-26 04:39:35,UserE,2020-02-20 00:21:42,,2020-08-02 12:19:12,,2020-09-22 23:36:04,UserD,2020-05-18 08:32:59,,phone,Smartphone,2 Medium,This is a description,4 - Low,,Overdue
INC1539,2020-02-28 05:25:59,UserA,2020-03-19 19:32:27,,,2020-03-28 20:05:26,,UserC,,,phone,Software,1 High,This is a description,3 - Moderate,,High
INC1540,2020-01-06 19:01:10,UserB,2020-02-03 00:07:42,,,,,UserA,,,walk-in,Software,1 High,This is a description,4 - Low,On Hold,New
INC1541,2020-01-13 11:30:45,UserC,2020-02-07 06:48:51,,,2020-04-20 19:20:44,,UserB,,,walk-in,Help,2 Medium,This is a description,2 - High,,Moderate
INC1542,2020-02-22 02:10:27,UserB,2020-02-28 11:51:22,,,,,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,Normal,
INC1543,2020-02-28 07:12:47,UserB,2020-03-14 02:08:04,,2020-07-27 14:12:08,,,UserB,2020-04-20 03:01:34,,email,Help,2 Medium,This is a description,4 - Low,Normal,New
INC1544,2020-02-04 14:52:32,UserA,2020-02-03 04:57:16,,,,,UserA,2020-05-09 19:08:19,2020-05-12 01:27:38,email,Software,2 Medium,This is a description,3 - Moderate,,Moderate
INC1545,2020-02-06 19:48:44,UserG,2020-02-19 19:08:52,,,,,UserB,,2020-06-22 02:48:07,email,Software,3 Low,This is a description,3 - Moderate,In Progress,Moderate
INC1546,2020-02-13 12:40:44,UserE,2020-03-09 00:25:27,,,2020-03-18 23:43:44,,UserA,,,email,Help,2 Medium,This is a description,5 - Planning,,
INC1547,2020-01-02 16:52:06,UserG,2020-02-06 00:43:25,,,,,UserA,,,phone,Help,1 High,This is a description,1 - Critical,Normal,New
INC1548,2020-02-19 15:40:54,UserG,2020-03-23 01:05:55,,2020-07-12 23:13:33,,,UserD,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC1549,2020-01-23 11:46:39,UserE,2020-02-16 13:03:22,2020-06-07 22:15:43,,2020-03-26 15:12:59,,UserB,,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,On Hold,
INC1550,2020-02-03 19:29:42,UserB,2020-03-06 20:39:55,,,2020-03-27 07:40:43,,UserB,,,phone,Smartphone,2 Medium,This is a description,1 - Critical,Normal,
INC1551,2020-01-09 19:38:54,UserC,2020-02-20 17:22:05,,,,,UserE,,,walk-in,Software,2 Medium,This is a description,2 - High,,Moderate
INC1552,2020-02-09 08:49:20,UserB,2020-03-17 19:20:53,,,2020-04-24 08:18:37,,UserA,2020-05-21 00:48:22,,walk-in,Software,3 Low,This is a description,1 - Critical,Closed,Normal
INC1553,2020-01-08 19:46:40,UserB,2020-03-15 19:01:09,,,2020-03-27 12:24:31,,UserA,,,walk-in,Software,1 High,This is a description,2 - High,In Progress,Moderate
INC1554,2020-02-05 00:54:59,UserC,2020-02-19 13:44:26,,,,,UserF,,,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC1555,2020-02-26 01:38:34,UserB,2020-03-26 11:55:18,,,,2020-10-05 22:03:45,UserC,2020-04-23 16:35:07,,walk-in,Smartphone,2 Medium,This is a description,2 - High,In Progress,Normal
INC1556,2020-02-01 19:49:18,UserB,2020-03-14 19:53:56,,,2020-03-04 19:58:32,,UserC,,,email,Hardware,2 Medium,This is a description,4 - Low,,Moderate
INC1557,2020-02-26 21:09:18,UserG,2020-02-03 16:51:58,,,,,UserG,2020-04-16 14:38:15,2020-06-20 14:55:12,walk-in,Software,2 Medium,This is a description,5 - Planning,On Hold,
INC1558,2020-01-10 10:35:51,UserA,2020-02-06 23:35:11,,,,,UserF,,2020-05-08 09:23:47,phone,Help,3 Low,This is a description,3 - Moderate,Normal,
INC1559,2020-01-27 07:54:52,UserF,2020-03-16 09:09:11,,,2020-04-15 17:44:17,,UserA,,,walk-in,Hardware,1 High,This is a description,1 - Critical,Closed,Overdue
INC1560,2020-02-05 04:47:39,UserG,2020-02-06 16:02:48,,,,,UserB,,,walk-in,Smartphone,2 Medium,This is a description,3 - Moderate,On Hold,Overdue
INC1561,2020-01-01 08:32:34,UserE,2020-02-01 07:43:36,,,2020-03-02 11:48:06,,UserA,,2020-05-15 16:13:51,email,Network,2 Medium,This is a description,3 - Moderate,In Progress,
INC1562,2020-02-13 00:26:21,UserE,2020-03-05 01:35:29,,,,2020-10-22 00:32:47,UserB,2020-04-19 10:46:43,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,New
INC1563,2020-02-03 04:07:44,UserB,2020-02-21 08:40:29,,,,,UserB,,,email,Software,1 High,This is a description,2 - High,On Hold,New
INC1564,2020-02-02 13:04:11,UserC,2020-02-23 11:53:39,,,,,UserE,2020-05-26 19:41:26,,email,Software,2 Medium,This is a description,2 - High,,Moderate
INC1565,2020-02-06 03:44:53,UserD,2020-02-08 06:53:50,,,2020-03-19 18:20:54,,UserC,,,email,Help,3 Low,This is a description,2 - High,Closed,Overdue
INC1566,2020-02-16 04:46:52,UserE,2020-02-03 13:45:57,,,2020-03-08 22:44:57,,UserB,2020-05-24 02:37:27,,walk-in,Help,3 Low,This is a description,3 - Moderate,On Hold,High
INC1567,2020-02-26 01:36:36,UserC,2020-02-03 05:17:37,,,,,UserB,,,email,Software,2 Medium,This is a description,5 - Planning,In Progress,Normal
INC1568,2020-02-17 04:37:08,UserA,2020-02-06 09:02:46,,,,,UserB,,2020-05-01 19:48:57,walk-in,Help,1 High,This is a description,3 - Moderate,Normal,Moderate
INC1569,2020-01-27 08:25:03,UserF,2020-02-17 20:27:49,2020-06-23 15:15:16,,2020-03-28 03:25:20,,UserG,,,email,Hardware,1 High,This is a description,3 - Moderate,,Moderate
INC1570,2020-02-11 17:50:31,UserF,2020-03-10 17:43:18,,,,,UserA,,,walk-in,Help,2 Medium,This is a description,2 - High,On Hold,Moderate
INC1571,2020-02-09 00:23:52,UserF,2020-03-12 19:19:09,,2020-08-01 23:03:32,2020-03-17 16:43:33,,UserG,,2020-05-25 02:44:23,email,Network,2 Medium,This is a description,2 - High,In Progress,New
INC1572,2020-02-19 17:07:58,UserD,2020-02-17 21:02:19,,,,,UserB,2020-05-21 14:36:18,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Moderate
INC1573,2020-02-14 13:33:30,UserC,2020-02-01 01:27:38,,2020-07-09 01:50:15,,,UserA,2020-05-09 16:42:14,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,,Normal
INC1574,2020-01-07 03:54:46,UserA,2020-03-09 03:17:25,2020-06-11 19:44:38,,,,UserA,,,email,Hardware,1 High,This is a description,4 - Low,On Hold,
INC1575,2020-02-02 19:55:44,UserG,2020-02-15 14:35:42,,2020-07-16 09:07:25,,,UserC,2020-04-20 01:36:07,,walk-in,Help,2 Medium,This is a description,4 - Low,Normal,
INC1576,2020-01-11 05:22:56,UserB,2020-02-11 14:08:58,,,,,UserA,,,email,Hardware,2 Medium,This is a description,3 - Moderate,,New
INC1577,2020-01-24 10:43:16,UserB,2020-03-03 22:26:35,,2020-08-11 14:31:32,2020-04-23 07:27:09,,UserB,2020-05-12 04:51:48,,email,Help,2 Medium,This is a description,5 - Planning,On Hold,Normal
INC1578,2020-02-23 21:37:51,UserA,2020-02-20 03:53:41,,,2020-04-03 19:41:26,,UserF,,,email,Software,2 Medium,This is a description,3 - Moderate,On Hold,New
INC1579,2020-02-22 06:17:42,UserA,2020-02-11 14:59:05,,,,2020-10-15 06:36:06,UserA,2020-04-28 16:17:50,2020-06-27 04:24:52,walk-in,Software,2 Medium,This is a description,4 - Low,In Progress,New
INC1580,2020-01-06 07:03:08,UserA,2020-03-09 15:51:42,,,2020-03-13 16:02:43,,UserB,,,walk-in,Smartphone,2 Medium,This is a description,2 - High,,Overdue
INC1581,2020-02-19 14:41:27,UserA,2020-03-07 02:25:31,2020-06-05 03:32:58,,,,UserF,,2020-06-27 12:32:57,email,Software,2 Medium,This is a description,1 - Critical,In Progress,Overdue
INC1582,2020-01-14 08:27:12,UserE,2020-02-28 04:58:04,2020-07-28 17:01:34,,2020-03-28 23:11:10,,UserA,2020-04-15 01:34:04,,walk-in,Help,3 Low,This is a description,3 - Moderate,,Moderate
INC1583,2020-02-22 16:24:59,UserA,2020-02-05 18:09:51,,,,,UserB,,,walk-in,Help,3 Low,This is a description,2 - High,Closed,Overdue
INC1584,2020-01-13 00:24:43,UserA,2020-02-10 07:11:15,2020-06-20 13:11:53,,,,UserA,,,email,Help,3 Low,This is a description,2 - High,In Progress,Moderate
INC1585,2020-01-19 18:56:02,UserA,2020-03-25 17:34:29,2020-06-24 20:57:08,,2020-03-19 03:36:02,,UserB,2020-05-24 05:12:26,,walk-in,Help,2 Medium,This is a description,5 - Planning,In Progress,
INC1586,2020-01-15 10:58:15,UserA,2020-02-02 07:05:38,,,2020-03-15 20:12:55,,UserC,,,email,Software,1 High,This is a description,3 - Moderate,Closed,New
INC1587,2020-02-25 09:01:18,UserB,2020-02-05 10:06:09,,,,,UserB,,,email,Network,2 Medium,This is a description,2 - High,In Progress,Normal
INC1588,2020-01-21 12:45:11,UserF,2020-02-28 05:04:25,,,2020-03-15 03:13:33,,UserA,,,email,Help,2 Medium,This is a description,2 - High,,New
INC1589,2020-02-15 16:16:27,UserG,2020-03-08 17:48:45,,2020-07-23 10:01:19,,2020-10-04 07:01:15,UserA,,2020-06-11 08:39:27,email,Help,3 Low,This is a description,4 - Low,Closed,New
INC1590,2020-02-05 08:20:27,UserA,2020-03-27 13:19:18,2020-07-25 12:34:09,,2020-04-23 15:01:18,2020-10-13 18:36:26,UserA,2020-05-24 01:09:18,,walk-in,Help,1 High,This is a description,3 - Moderate,In Progress,Overdue
INC1591,2020-01-17 02:49:10,UserB,2020-03-11 08:38:30,,2020-07-24 22:22:07,2020-04-03 10:34:30,,UserA,,,walk-in,Network,2 Medium,This is a description,3 - Moderate,Normal,Normal
INC1592,2020-01-19 12:14:06,UserA,2020-03-25 05:25:13,,,,,UserB,2020-05-02 16:56:32,,walk-in,Hardware,1 High,This is a description,4 - Low,On Hold,Normal
INC1593,2020-02-12 10:10:53,UserA,2020-02-05 01:48:46,,,2020-04-16 18:54:59,,UserD,2020-04-10 09:05:46,,email,Help,1 High,This is a description,2 - High,,New
INC1594,2020-01-01 01:09:40,UserC,2020-03-10 11:23:18,,,,,UserA,,,email,Software,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC1595,2020-02-14 16:56:33,UserA,2020-02-15 05:24:40,2020-06-20 12:50:15,,2020-03-10 16:09:57,,UserF,2020-05-26 20:22:59,,walk-in,Network,3 Low,This is a description,5 - Planning,Normal,
INC1596,2020-02-07 10:30:51,UserF,2020-03-26 11:49:10,2020-06-09 18:42:56,,,,UserC,2020-05-21 18:10:26,,phone,Hardware,2 Medium,This is a description,1 - Critical,Normal,
INC1597,2020-01-15 16:51:13,UserA,2020-02-06 08:49:37,,,2020-04-23 11:41:40,,UserE,,,walk-in,Network,3 Low,This is a description,3 - Moderate,,Overdue
INC1598,2020-01-17 14:55:39,UserE,2020-03-23 12:05:11,2020-06-28 13:58:25,2020-07-08 21:15:06,,,UserA,2020-05-17 15:25:25,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,Normal,Moderate
INC1599,2020-02-05 21:26:52,UserC,2020-03-17 15:28:29,2020-06-18 00:23:42,,,,UserA,,,walk-in,Software,1 High,This is a description,2 - High,In Progress,
